Names	total	elements
25h_Up 34h_Up 37h_Up	1	Niben261Chr11g0027027.1
25h_Up 34h_Up 40h_Up	9	Niben261Chr12g0056012.1
		Niben261Chr17g0367003.1
		Niben261Chr16g0828002.1
		Niben261Chr10g0959003.1
		Niben261Chr19g0435006.1
		Niben261Chr10g0203007.1
		Niben261Chr11g1057002.1
		Niben261Chr18g1439006.1
		Niben261Chr13g0487006.1
25h_Up 34h_Up 46h_Up	3	Niben261Chr16g1203004.1
		Niben261Chr15g1458008.1
		Niben261Chr03g0094011.1
25h_Up 34h_Up 96h_Up	1	Niben261Chr08g0126005.1
25h_Up 37h_Up 40h_Up	1	Niben261Chr15g0284013.1
25h_Up 37h_Up 56h_Up	1	Niben261Chr17g0075009.1
25h_Up 40h_Up 46h_Up	19	Niben261Chr14g1216005.1
		Niben261Chr14g1266004.1
		Niben261Chr12g0838009.1
		Niben261Chr15g0993014.1
		Niben261Chr01g0501010.1
		Niben261Scf01723g0000004.1
		Niben261Chr18g0040011.1
		Niben261Chr08g0174008.1
		Niben261Chr14g0249009.1
		Niben261Chr11g1435015.1
		Niben261Chr13g0630020.1
		Niben261Chr12g1211003.1
		Niben261Chr01g1100009.1
		Niben261Chr07g1213011.1
		Niben261Chr17g0569089.1
		Niben261Chr15g0656002.1
		Niben261Chr08g0176004.1
		Niben261Chr14g0594009.1
		Niben261Chr08g0087006.1
25h_Up 40h_Up 96h_Up	3	Niben261Chr08g0194004.1
		Niben261Chr04g1807009.1
		Niben261Chr18g1292007.1
25h_Up 46h_Up 56h_Up	1	Niben261Chr14g0830004.1
25h_Up 46h_Up 96h_Up	48	Niben261Chr14g1002008.1
		Niben261Chr12g1295012.1
		Niben261Chr04g1600008.1
		Niben261Chr15g0695007.1
		Niben261Chr19g0102008.1
		Niben261Chr01g0442008.1
		Niben261Chr03g0868010.1
		Niben261Chr07g1063001.1
		Niben261Chr01g1704007.1
		Niben261Chr19g0115037.1
		Niben261Chr05g0889011.1
		Niben261Chr04g0524010.1
		Niben261Chr16g0345002.1
		Niben261Chr15g1036018.1
		Niben261Chr08g0603011.1
		Niben261Chr10g0107008.1
		Niben261Chr16g1104005.1
		Niben261Chr03g0122019.1
		Niben261Chr15g0962002.1
		Niben261Chr02g0777003.1
		Niben261Chr17g1458001.1
		Niben261Chr15g1495003.1
		Niben261Chr08g0301018.1
		Niben261Chr11g0004006.1
		Niben261Chr01g1239019.1
		Niben261Chr18g0251003.1
		Niben261Chr03g0516007.1
		Niben261Chr06g0328011.1
		Niben261Chr04g1652010.1
		Niben261Chr04g1001002.1
		Niben261Chr07g0697012.1
		Niben261Chr17g1141003.1
		Niben261Chr01g0912007.1
		Niben261Chr07g1011021.1
		Niben261Chr19g0780006.1
		Niben261Chr03g0735009.1
		Niben261Chr02g0505014.1
		Niben261Chr16g1104004.1
		Niben261Chr06g0606008.1
		Niben261Chr04g0204007.1
		Niben261Chr18g0239014.1
		Niben261Chr17g1061016.1
		Niben261Chr10g0427004.1
		Niben261Chr19g1075015.1
		Niben261Chr05g0678001.1
		Niben261Chr19g1427022.1
		Niben261Chr02g0378002.1
		Niben261Chr11g0867032.1
28h_Up 34h_Up 37h_Up	1	Niben261Chr01g1144006.1
28h_Up 34h_Up 40h_Up	22	Niben261Chr10g0150009.1
		Niben261Chr02g1508014.1
		Niben261Chr13g0306008.1
		Niben261Chr02g1404005.1
		Niben261Chr13g0817009.1
		Niben261Chr13g1405001.1
		Niben261Chr14g1499013.1
		Niben261Chr05g0948009.1
		Niben261Chr13g0077011.1
		Niben261Chr01g1121002.1
		Niben261Chr06g0639003.1
		Niben261Chr06g1135015.1
		Niben261Chr07g1260002.1
		Niben261Chr05g0118002.1
		Niben261Chr18g0532003.1
		Niben261Chr03g0167016.1
		Niben261Chr16g0980020.1
		Niben261Chr07g1280010.1
		Niben261Chr17g0754001.1
		Niben261Chr15g0881004.1
		Niben261Chr08g0199001.1
		Niben261Chr14g0896001.1
28h_Up 34h_Up 46h_Up	5	Niben261Chr17g0627002.1
		Niben261Chr15g0243001.1
		Niben261Chr19g1480012.1
		Niben261Chr12g1168004.1
		Niben261Chr18g1458009.1
28h_Up 34h_Up 56h_Up	2	Niben261Chr03g1644003.1
		Niben261Chr08g0313010.1
28h_Up 34h_Up 96h_Up	5	Niben261Chr10g0907002.1
		Niben261Chr19g1027001.1
		Niben261Chr07g0922008.1
		Niben261Chr05g1333012.1
		Niben261Chr17g0410016.1
28h_Up 37h_Up 40h_Up	2	Niben261Chr16g0881012.1
		Niben261Chr03g1719001.1
28h_Up 40h_Up 46h_Up	7	Niben261Chr16g0423003.1
		Niben261Chr18g0833002.1
		Niben261Chr12g0406001.1
		Niben261Chr18g0537004.1
		Niben261Chr15g0698001.1
		Niben261Chr19g1312002.1
		Niben261Chr10g0228011.1
28h_Up 40h_Up 56h_Up	2	Niben261Scf05486g0000003.1
		Niben261Chr09g1043005.1
28h_Up 40h_Up 96h_Up	1	Niben261Chr15g0800016.1
28h_Up 46h_Up 56h_Up	17	Niben261Chr14g0211003.1
		Niben261Chr01g0801001.1
		Niben261Chr09g1362004.1
		Niben261Chr12g0736001.1
		Niben261Chr04g1791013.1
		Niben261Chr16g0766002.1
		Niben261Chr10g0462009.1
		Niben261Chr19g0401002.1
		Niben261Chr06g1284007.1
		Niben261Chr07g0713013.1
		Niben261Chr01g1745004.1
		Niben261Chr01g1317004.1
		Niben261Chr18g1074002.1
		Niben261Chr08g0402015.1
		Niben261Chr03g0194007.1
		Niben261Chr06g0490027.1
		Niben261Chr19g0090011.1
28h_Up 46h_Up 96h_Up	3	Niben261Chr11g1419013.1
		Niben261Chr04g0493008.1
		Niben261Chr13g0099003.1
28h_Up 56h_Up 96h_Up	8	Niben261Chr13g0663003.1
		Niben261Chr13g0858005.1
		Niben261Chr07g0034002.1
		Niben261Chr13g0543001.1
		Niben261Chr16g0970004.1
		Niben261Chr19g0789003.1
		Niben261Chr16g0415004.1
		Niben261Chr16g1120003.1
34h_Up 37h_Up 40h_Up	10	Niben261Chr03g1585005.1
		Niben261Chr06g0248004.1
		Niben261Chr06g1422001.1
		Niben261Chr04g0371005.1
		Niben261Chr02g1447006.1
		Niben261Chr14g1366009.1
		Niben261Chr07g0030003.1
		Niben261Chr07g0293002.1
		Niben261Chr04g0564006.1
		Niben261Chr10g0307006.1
34h_Up 37h_Up 46h_Up	5	Niben261Chr15g1202001.1
		Niben261Chr17g1498005.1
		Niben261Chr04g1801008.1
		Niben261Chr01g0695010.1
		Niben261Chr09g1083007.1
34h_Up 37h_Up 56h_Up	7	Niben261Chr06g0679011.1
		Niben261Chr05g0686004.1
		Niben261Chr17g0387001.1
		Niben261Chr08g0868005.1
		Niben261Chr13g0737007.1
		Niben261Chr15g1347006.1
		Niben261Chr17g0072018.1
34h_Up 37h_Up 96h_Up	6	Niben261Chr04g0240006.1
		Niben261Chr07g1387002.1
		Niben261Chr07g0850003.1
		Niben261Chr16g0539004.1
		Niben261Chr09g0174005.1
		Niben261Chr13g0443020.1
34h_Up 40h_Up 46h_Up	26	Niben261Chr03g1444004.1
		Niben261Chr07g0516001.1
		Niben261Chr16g0434004.1
		Niben261Chr09g0804004.1
		Niben261Chr07g1128067.1
		Niben261Chr05g1379010.1
		Niben261Chr01g1472001.1
		Niben261Chr13g0670020.1
		Niben261Chr03g0692005.1
		Niben261Chr17g0693013.1
		Niben261Chr13g0838020.1
		Niben261Chr08g0492005.1
		Niben261Chr15g1323009.1
		Niben261Chr08g0067004.1
		Niben261Chr13g1288013.1
		Niben261Chr11g1317009.1
		Niben261Chr06g0436010.1
		Niben261Chr07g0896006.1
		Niben261Chr08g1059001.1
		Niben261Chr03g0101022.1
		Niben261Chr01g0398001.1
		Niben261Chr04g0379004.1
		Niben261Chr15g0515011.1
		Niben261Chr07g0372012.1
		Niben261Chr07g1128060.1
		Niben261Chr01g1061005.1
34h_Up 40h_Up 56h_Up	7	Niben261Chr15g0708001.1
		Niben261Chr09g0615010.1
		Niben261Chr13g1288012.1
		Niben261Chr08g0533010.1
		Niben261Chr01g1565004.1
		Niben261Chr19g0648016.1
		Niben261Chr16g0914003.1
34h_Up 40h_Up 96h_Up	6	Niben261Chr01g0792002.1
		Niben261Chr16g0884007.1
		Niben261Chr19g0260001.1
		Niben261Chr18g0089012.1
		Niben261Chr01g0082017.1
		Niben261Chr15g0683005.1
34h_Up 46h_Up 56h_Up	27	Niben261Chr02g0529012.1
		Niben261Chr14g0656003.1
		Niben261Chr03g0320012.1
		Niben261Chr06g0607004.1
		Niben261Chr03g1492001.1
		Niben261Chr07g0378015.1
		Niben261Chr03g1186001.1
		Niben261Chr09g0801010.1
		Niben261Chr17g0405004.1
		Niben261Chr09g0714012.1
		Niben261Chr14g1381025.1
		Niben261Chr06g0556002.1
		Niben261Chr17g0947012.1
		Niben261Chr15g1209002.1
		Niben261Chr15g0358003.1
		Niben261Chr03g0253011.1
		Niben261Chr16g0378005.1
		Niben261Chr13g0813007.1
		Niben261Chr05g0669005.1
		Niben261Scf00996g0000002.1
		Niben261Chr11g0891001.1
		Niben261Chr14g1381017.1
		Niben261Chr04g0219008.1
		Niben261Chr06g0681008.1
		Niben261Chr11g0991011.1
		Niben261Chr05g0828007.1
		Niben261Chr13g1159004.1
34h_Up 46h_Up 96h_Up	4	Niben261Chr18g0513006.1
		Niben261Chr19g0496004.1
		Niben261Chr05g0931005.1
		Niben261Chr17g1520014.1
34h_Up 56h_Up 96h_Up	1	Niben261Chr01g1813002.1
37h_Up 40h_Up 46h_Up	6	Niben261Chr11g1426042.1
		Niben261Chr05g1367005.1
		Niben261Chr07g0906002.1
		Niben261Chr08g0111020.1
		Niben261Chr16g1000002.1
		Niben261Chr06g0239013.1
37h_Up 40h_Up 56h_Up	4	Niben261Chr02g1370002.1
		Niben261Chr09g0378002.1
		Niben261Chr05g0084016.1
		Niben261Chr17g0682010.1
37h_Up 40h_Up 96h_Up	1	Niben261Chr13g0080007.1
37h_Up 46h_Up 56h_Up	21	Niben261Chr06g0416009.1
		Niben261Chr13g1288008.1
		Niben261Chr15g1259003.1
		Niben261Chr12g0772015.1
		Niben261Chr19g1449010.1
		Niben261Chr11g0678001.1
		Niben261Chr19g0140002.1
		Niben261Chr17g1460005.1
		Niben261Chr09g0500007.1
		Niben261Chr09g1347025.1
		Niben261Chr12g0751003.1
		Niben261Chr19g1028001.1
		Niben261Chr10g0483011.1
		Niben261Chr02g0041005.1
		Niben261Chr06g0160002.1
		Niben261Chr12g0826003.1
		Niben261Chr19g1308001.1
		Niben261Chr04g1543004.1
		Niben261Scf01523g0000001.1
		Niben261Chr19g0957001.1
		Niben261Chr05g0939008.1
40h_Up 46h_Up 56h_Up	60	Niben261Chr10g0489021.1
		Niben261Chr16g1217003.1
		Niben261Scf02629g0000001.1
		Niben261Chr03g0331003.1
		Niben261Chr07g0101017.1
		Niben261Chr11g0759004.1
		Niben261Chr17g1495014.1
		Niben261Chr17g0417003.1
		Niben261Chr14g1264002.1
		Niben261Chr08g0579001.1
		Niben261Chr17g1466003.1
		Niben261Chr13g0760001.1
		Niben261Chr06g1089001.1
		Niben261Chr05g0692014.1
		Niben261Chr12g1210007.1
		Niben261Chr02g0044006.1
		Niben261Chr15g1462001.1
		Niben261Chr06g0030015.1
		Niben261Chr05g0879001.1
		Niben261Chr19g0531005.1
		Niben261Chr03g0882001.1
		Niben261Chr05g1044001.1
		Niben261Chr18g0920007.1
		Niben261Chr11g0729001.1
		Niben261Chr17g0252012.1
		Niben261Chr05g1261019.1
		Niben261Chr04g1801009.1
		Niben261Chr06g0979003.1
		Niben261Chr10g0373006.1
		Niben261Chr13g0319016.1
		Niben261Chr06g0606002.1
		Niben261Chr12g1194005.1
		Niben261Chr17g0417011.1
		Niben261Chr10g0062001.1
		Niben261Chr16g0731012.1
		Niben261Chr17g1088002.1
		Niben261Chr15g1486004.1
		Niben261Chr07g1055007.1
		Niben261Chr04g0027004.1
		Niben261Chr05g0255002.1
		Niben261Chr13g0010010.1
		Niben261Chr17g0890004.1
		Niben261Chr09g0732011.1
		Niben261Chr04g1722009.1
		Niben261Chr17g0005016.1
		Niben261Chr03g1612003.1
		Niben261Chr03g1866001.1
		Niben261Chr10g0394008.1
		Niben261Chr11g0832025.1
		Niben261Chr09g1103005.1
		Niben261Chr18g1157005.1
		Niben261Chr16g0338007.1
		Niben261Chr02g0778003.1
		Niben261Chr07g1506001.1
		Niben261Chr18g0803024.1
		Niben261Chr19g0108008.1
		Niben261Chr02g0778001.1
		Niben261Chr10g1024003.1
		Niben261Chr04g1149003.1
		Niben261Chr03g0083025.1
40h_Up 46h_Up 96h_Up	7	Niben261Chr12g0044006.1
		Niben261Chr16g0542011.1
		Niben261Chr06g0102007.1
		Niben261Chr06g0555011.1
		Niben261Chr15g1196003.1
		Niben261Chr12g0026001.1
		Niben261Chr13g1151018.1
40h_Up 56h_Up 96h_Up	12	Niben261Chr14g0651003.1
		Niben261Chr08g0477014.1
		Niben261Chr07g0561001.1
		Niben261Chr19g1148001.1
		Niben261Chr03g1794002.1
		Niben261Chr09g1281028.1
		Niben261Chr16g0966001.1
		Niben261Chr16g1121001.1
		Niben261Chr03g0751013.1
		Niben261Chr10g1091006.1
		Niben261Chr01g1340011.1
		Niben261Chr09g0995012.1
46h_Up 56h_Up 96h_Up	116	Niben261Chr04g0249017.1
		Niben261Chr12g1351002.1
		Niben261Chr02g0347021.1
		Niben261Chr07g1317001.1
		Niben261Chr10g0815002.1
		Niben261Chr16g1299011.1
		Niben261Chr04g0720011.1
		Niben261Chr11g0780002.1
		Niben261Chr02g1336001.1
		Niben261Chr01g1691003.1
		Niben261Chr16g0191014.1
		Niben261Chr01g0585005.1
		Niben261Chr08g0199003.1
		Niben261Chr03g1921001.1
		Niben261Chr14g1173013.1
		Niben261Chr11g0822002.1
		Niben261Chr03g0619007.1
		Niben261Chr02g1281003.1
		Niben261Chr02g0493019.1
		Niben261Chr03g0667003.1
		Niben261Chr16g0250004.1
		Niben261Chr18g0592002.1
		Niben261Chr05g0636008.1
		Niben261Chr08g0103002.1
		Niben261Chr07g1303016.1
		Niben261Chr07g0613011.1
		Niben261Chr05g0593001.1
		Niben261Chr04g1018001.1
		Niben261Chr02g0981002.1
		Niben261Chr19g1041019.1
		Niben261Chr13g0874014.1
		Niben261Chr15g0214005.1
		Niben261Chr05g0830006.1
		Niben261Chr05g1203005.1
		Niben261Chr14g1192003.1
		Niben261Scf00492g0000003.1
		Niben261Chr01g0095015.1
		Niben261Chr13g0060003.1
		Niben261Chr16g0368002.1
		Niben261Chr16g0299002.1
		Niben261Chr07g1364009.1
		Niben261Chr15g1268002.1
		Niben261Chr19g0121023.1
		Niben261Chr18g0246005.1
		Niben261Chr04g1538015.1
		Niben261Chr16g0390020.1
		Niben261Chr08g0274011.1
		Niben261Chr06g0560017.1
		Niben261Chr15g1524003.1
		Niben261Chr04g0826013.1
		Niben261Chr03g1583014.1
		Niben261Chr17g0154001.1
		Niben261Chr11g1322002.1
		Niben261Chr14g1531005.1
		Niben261Chr19g0899003.1
		Niben261Chr17g0943007.1
		Niben261Chr18g0366004.1
		Niben261Chr17g0315005.1
		Niben261Chr07g1447023.1
		Niben261Chr18g0894008.1
		Niben261Chr10g0608019.1
		Niben261Chr09g1304014.1
		Niben261Chr09g1012015.1
		Niben261Chr01g1694007.1
		Niben261Chr02g0458008.1
		Niben261Chr06g0812001.1
		Niben261Chr16g0981020.1
		Niben261Chr03g0295005.1
		Niben261Chr08g0565012.1
		Niben261Chr12g1146005.1
		Niben261Chr16g0119013.1
		Niben261Chr10g0289014.1
		Niben261Chr19g0827005.1
		Niben261Chr07g0695005.1
		Niben261Chr16g1359012.1
		Niben261Chr19g1034001.1
		Niben261Chr03g0291009.1
		Niben261Chr14g0951013.1
		Niben261Chr04g1436001.1
		Niben261Chr09g0597012.1
		Niben261Chr14g1164004.1
		Niben261Chr16g1330013.1
		Niben261Chr02g1272004.1
		Niben261Chr01g1701006.1
		Niben261Chr08g1062008.1
		Niben261Chr13g1296002.1
		Niben261Chr19g0739007.1
		Niben261Chr02g1466023.1
		Niben261Chr18g0967003.1
		Niben261Chr05g0021010.1
		Niben261Chr14g0448009.1
		Niben261Chr03g0295004.1
		Niben261Chr19g0728003.1
		Niben261Chr01g1638006.1
		Niben261Chr01g0679006.1
		Niben261Chr05g0415023.1
		Niben261Chr18g0133005.1
		Niben261Chr17g1493010.1
		Niben261Chr04g1752008.1
		Niben261Chr14g0027003.1
		Niben261Chr19g0665006.1
		Niben261Chr06g0967003.1
		Niben261Chr02g0778010.1
		Niben261Chr01g0076002.1
		Niben261Chr04g1205003.1
		Niben261Chr02g0881008.1
		Niben261Chr18g1265008.1
		Niben261Chr03g1057004.1
		Niben261Chr10g0348005.1
		Niben261Chr03g0071010.1
		Niben261Chr10g0107005.1
		Niben261Chr13g0659016.1
		Niben261Chr17g0334003.1
		Niben261Chr06g0759002.1
		Niben261Chr13g0025006.1
		Niben261Chr03g1118020.1
22h_Up 25h_Up	60	Niben261Chr09g1311012.1
		Niben261Chr08g0064010.1
		Niben261Chr09g1266003.1
		Niben261Chr18g0700002.1
		Niben261Chr08g0654007.1
		Niben261Chr17g0340012.1
		Niben261Chr10g0298015.1
		Niben261Chr01g0014008.1
		Niben261Chr17g0199009.1
		Niben261Chr08g0373003.1
		Niben261Chr07g1283014.1
		Niben261Chr01g1443001.1
		Niben261Chr08g0244010.1
		Niben261Chr06g1082010.1
		Niben261Chr18g1463005.1
		Niben261Chr03g0648008.1
		Niben261Chr15g0375007.1
		Niben261Chr18g1473003.1
		Niben261Chr11g1059001.1
		Niben261Chr03g1804007.1
		Niben261Chr02g0510011.1
		Niben261Chr10g0622012.1
		Niben261Chr08g1105010.1
		Niben261Chr07g1030003.1
		Niben261Chr10g0142003.1
		Niben261Chr04g1894020.1
		Niben261Chr17g0856014.1
		Niben261Chr12g0569004.1
		Niben261Chr03g1586012.1
		Niben261Chr15g0701001.1
		Niben261Chr02g1044007.1
		Niben261Chr07g1128039.1
		Niben261Chr01g1111001.1
		Niben261Chr08g1356007.1
		Niben261Chr09g1059010.1
		Niben261Chr02g0270003.1
		Niben261Chr03g1099002.1
		Niben261Chr14g0411003.1
		Niben261Chr15g1072013.1
		Niben261Chr15g0430001.1
		Niben261Chr08g1128013.1
		Niben261Chr01g0067005.1
		Niben261Chr19g1436002.1
		Niben261Chr08g0054001.1
		Niben261Chr09g0024025.1
		Niben261Chr09g0522012.1
		Niben261Chr07g0996012.1
		Niben261Chr01g1550002.1
		Niben261Chr08g0481011.1
		Niben261Chr10g0146003.1
		Niben261Chr04g0233001.1
		Niben261Chr18g0229005.1
		Niben261Chr18g0920012.1
		Niben261Scf06527g0000004.1
		Niben261Chr02g0376006.1
		Niben261Chr05g0406004.1
		Niben261Chr13g1358006.1
		Niben261Chr05g1342007.1
		Niben261Chr06g0320006.1
		Niben261Chr14g1243001.1
22h_Up 28h_Up	14	Niben261Chr12g0732001.1
		Niben261Chr01g0731003.1
		Niben261Chr01g1422007.1
		Niben261Chr10g0323006.1
		Niben261Chr08g0440010.1
		Niben261Chr03g0674006.1
		Niben261Chr15g1126010.1
		Niben261Chr07g0883004.1
		Niben261Chr06g0500009.1
		Niben261Chr07g0879021.1
		Niben261Chr07g1417001.1
		Niben261Chr02g0111011.1
		Niben261Chr10g1380001.1
		Niben261Chr18g0111016.1
22h_Up 34h_Up	1	Niben261Chr04g0887004.1
22h_Up 40h_Up	4	Niben261Chr12g0892009.1
		Niben261Chr09g0992012.1
		Niben261Chr02g0737001.1
		Niben261Chr03g1155012.1
22h_Up 96h_Up	17	Niben261Chr06g0819004.1
		Niben261Chr10g0819001.1
		Niben261Chr08g0611011.1
		Niben261Chr10g0430007.1
		Niben261Chr01g0002008.1
		Niben261Chr10g1326024.1
		Niben261Chr12g1368001.1
		Niben261Chr13g1137006.1
		Niben261Chr10g0105006.1
		Niben261Chr07g1031024.1
		Niben261Chr18g0179014.1
		Niben261Chr06g1110002.1
		Niben261Chr02g1114003.1
		Niben261Chr03g1133003.1
		Niben261Chr09g1350021.1
		Niben261Chr07g0304013.1
		Niben261Chr11g1027021.1
25h_Up 28h_Up	317	Niben261Chr04g0387001.1
		Niben261Chr12g1113006.1
		Niben261Chr07g1143003.1
		Niben261Chr08g0367020.1
		Niben261Chr09g1252002.1
		Niben261Chr07g0042008.1
		Niben261Chr03g0217016.1
		Niben261Chr01g1050010.1
		Niben261Chr05g1142007.1
		Niben261Chr10g0568003.1
		Niben261Chr05g0030005.1
		Niben261Chr17g1071002.1
		Niben261Chr09g0464006.1
		Niben261Chr06g0815002.1
		Niben261Chr14g0887005.1
		Niben261Chr01g1050001.1
		Niben261Chr10g0336004.1
		Niben261Chr06g0493005.1
		Niben261Chr12g0424009.1
		Niben261Chr14g1513049.1
		Niben261Chr03g0101007.1
		Niben261Chr16g0343009.1
		Niben261Chr01g0976002.1
		Niben261Chr04g1028019.1
		Niben261Chr11g0415002.1
		Niben261Chr13g0143003.1
		Niben261Chr03g0413011.1
		Niben261Chr16g0122001.1
		Niben261Chr05g0593010.1
		Niben261Chr02g0720001.1
		Niben261Chr18g0174002.1
		Niben261Chr12g0431009.1
		Niben261Chr01g1451001.1
		Niben261Chr06g0700018.1
		Niben261Chr18g0475014.1
		Niben261Chr11g1287016.1
		Niben261Chr05g0584002.1
		Niben261Chr16g0449008.1
		Niben261Chr13g0799017.1
		Niben261Chr19g0883014.1
		Niben261Chr11g0536002.1
		Niben261Chr13g0019001.1
		Niben261Chr16g1319010.1
		Niben261Chr19g0758004.1
		Niben261Chr02g0049006.1
		Niben261Chr14g0151004.1
		Niben261Chr07g1275012.1
		Niben261Chr05g0571007.1
		Niben261Chr04g1805001.1
		Niben261Chr01g0723010.1
		Niben261Chr07g1334029.1
		Niben261Chr16g0167005.1
		Niben261Chr13g1036010.1
		Niben261Chr16g0584001.1
		Niben261Chr12g0609008.1
		Niben261Chr04g1839003.1
		Niben261Chr12g0167002.1
		Niben261Chr06g1043009.1
		Niben261Chr18g0415018.1
		Niben261Chr05g0070002.1
		Niben261Chr05g0034002.1
		Niben261Chr03g0462003.1
		Niben261Chr05g0897003.1
		Niben261Chr09g1349024.1
		Niben261Chr01g0034004.1
		Niben261Chr17g0970002.1
		Niben261Chr07g0670003.1
		Niben261Chr15g0893002.1
		Niben261Chr08g0095011.1
		Niben261Chr19g0991022.1
		Niben261Chr03g1526015.1
		Niben261Chr16g0539008.1
		Niben261Chr16g0654005.1
		Niben261Chr04g0999004.1
		Niben261Chr09g1217006.1
		Niben261Chr07g0618001.1
		Niben261Chr16g0363009.1
		Niben261Chr06g0182027.1
		Niben261Chr15g0943004.1
		Niben261Chr02g1307001.1
		Niben261Chr18g0110027.1
		Niben261Chr06g0437002.1
		Niben261Chr04g0051003.1
		Niben261Chr12g0071001.1
		Niben261Chr14g0508001.1
		Niben261Chr13g0352001.1
		Niben261Chr18g1479013.1
		Niben261Chr13g0510015.1
		Niben261Chr01g1061003.1
		Niben261Chr16g0540005.1
		Niben261Chr10g0563005.1
		Niben261Chr08g0025019.1
		Niben261Chr04g1176004.1
		Niben261Chr09g0772005.1
		Niben261Chr01g1377012.1
		Niben261Chr15g0741009.1
		Niben261Chr18g1357011.1
		Niben261Chr09g1243001.1
		Niben261Chr07g0104010.1
		Niben261Chr14g1026005.1
		Niben261Chr14g0964008.1
		Niben261Chr03g1514001.1
		Niben261Chr17g0004019.1
		Niben261Chr04g1824009.1
		Niben261Chr13g0165003.1
		Niben261Chr06g1153014.1
		Niben261Chr06g0066007.1
		Niben261Chr03g0150001.1
		Niben261Chr08g0050011.1
		Niben261Chr08g0075005.1
		Niben261Chr09g0985008.1
		Niben261Chr17g0082027.1
		Niben261Chr04g0600003.1
		Niben261Chr09g0858013.1
		Niben261Chr16g0682005.1
		Niben261Chr07g0922001.1
		Niben261Chr02g0255003.1
		Niben261Scf00223g0000001.1
		Niben261Chr11g0974011.1
		Niben261Chr08g0277006.1
		Niben261Chr17g0310007.1
		Niben261Chr17g0807005.1
		Niben261Chr12g0479021.1
		Niben261Chr04g0247002.1
		Niben261Chr07g1286002.1
		Niben261Chr12g0847010.1
		Niben261Chr14g0593007.1
		Niben261Chr17g0109010.1
		Niben261Chr16g0052013.1
		Niben261Chr03g1533003.1
		Niben261Chr10g0320011.1
		Niben261Chr10g0437012.1
		Niben261Chr19g1191003.1
		Niben261Chr11g0883003.1
		Niben261Chr18g0493009.1
		Niben261Chr13g0587015.1
		Niben261Chr02g1438003.1
		Niben261Chr12g1572003.1
		Niben261Chr08g0330001.1
		Niben261Chr12g0701040.1
		Niben261Chr12g0550021.1
		Niben261Chr07g1250007.1
		Niben261Chr13g0818001.1
		Niben261Chr03g1178003.1
		Niben261Chr11g1413017.1
		Niben261Chr14g1369003.1
		Niben261Chr14g1370002.1
		Niben261Chr09g1249007.1
		Niben261Chr18g1352001.1
		Niben261Chr14g1016002.1
		Niben261Chr12g0849012.1
		Niben261Chr01g0653017.1
		Niben261Chr12g0783003.1
		Niben261Chr05g0731001.1
		Niben261Chr05g0513004.1
		Niben261Chr15g0993008.1
		Niben261Chr03g0044010.1
		Niben261Chr04g1620026.1
		Niben261Chr09g0025009.1
		Niben261Chr12g0456008.1
		Niben261Chr19g0198007.1
		Niben261Chr14g0792001.1
		Niben261Chr19g0396011.1
		Niben261Chr02g0028019.1
		Niben261Chr11g0720002.1
		Niben261Chr02g1000003.1
		Niben261Chr07g1321003.1
		Niben261Chr10g0271025.1
		Niben261Chr19g1449004.1
		Niben261Chr01g0508008.1
		Niben261Chr08g0584003.1
		Niben261Chr04g0422006.1
		Niben261Chr02g1128040.1
		Niben261Chr09g0782001.1
		Niben261Chr19g1287007.1
		Niben261Chr17g0034009.1
		Niben261Scf02411g0000003.1
		Niben261Chr02g0819010.1
		Niben261Chr10g1138004.1
		Niben261Chr07g1388004.1
		Niben261Chr03g1449006.1
		Niben261Chr14g0102013.1
		Niben261Chr08g1315005.1
		Niben261Chr13g0211019.1
		Niben261Chr08g0544017.1
		Niben261Chr05g0202005.1
		Niben261Chr07g0647001.1
		Niben261Chr05g0971036.1
		Niben261Chr14g0308007.1
		Niben261Chr16g0538005.1
		Niben261Chr05g1222004.1
		Niben261Chr04g1690001.1
		Niben261Chr19g1433004.1
		Niben261Chr08g0820004.1
		Niben261Chr16g0228002.1
		Niben261Chr14g0274001.1
		Niben261Chr16g0833009.1
		Niben261Chr06g0590002.1
		Niben261Chr18g0228003.1
		Niben261Chr08g0022017.1
		Niben261Chr15g0828030.1
		Niben261Chr16g0740001.1
		Niben261Chr05g0316001.1
		Niben261Chr12g0189007.1
		Niben261Chr04g0246017.1
		Niben261Chr09g1088010.1
		Niben261Chr10g1083014.1
		Niben261Chr08g0039003.1
		Niben261Chr04g0129001.1
		Niben261Chr01g0022001.1
		Niben261Chr05g1291010.1
		Niben261Chr12g0436007.1
		Niben261Chr16g1314006.1
		Niben261Chr15g0241001.1
		Niben261Chr03g0023036.1
		Niben261Chr03g0608002.1
		Niben261Chr11g1427013.1
		Niben261Chr14g1060008.1
		Niben261Chr10g0337003.1
		Niben261Chr11g0519013.1
		Niben261Chr12g0240007.1
		Niben261Chr01g0714005.1
		Niben261Chr10g0518002.1
		Niben261Chr16g0461002.1
		Niben261Chr06g0095054.1
		Niben261Chr17g0012010.1
		Niben261Scf10636g0000004.1
		Niben261Chr09g1336011.1
		Niben261Chr08g0152011.1
		Niben261Chr03g1904003.1
		Niben261Chr09g0862001.1
		Niben261Chr03g0010009.1
		Niben261Chr07g0584001.1
		Niben261Chr14g1350011.1
		Niben261Chr13g1322008.1
		Niben261Chr07g1047005.1
		Niben261Chr18g0990003.1
