Name	pcrtBYY_vs_GFPYY_filtered
Niben261Chr09g1191013.1	1,11922067246775
Niben261Chr18g0085011.1	-0,693952647674452
Niben261Chr01g1222010.1	-0,597951526293799
Niben261Chr03g1067002.1	-1,41989051529397
Niben261Chr03g0248013.1	-0,821042408359242
Niben261Chr04g0129001.1	1,00297480620979
Niben261Chr14g1034013.1	-0,602761704721067
Niben261Chr02g1031008.1	-1,18128326081029
Niben261Chr11g0375002.1	-0,967442294904487
Niben261Chr09g0502001.1	-1,08160422010373
Niben261Chr17g0821009.1	4,65234431925654
Niben261Chr07g0290013.1	-0,606330064293585
Niben261Chr10g1297004.1	1,19095922820486
Niben261Chr18g1441016.1	-0,734166117367934
Niben261Chr04g1018001.1	-1,4703856977864
Niben261Chr07g1500023.1	-1,00568204787704
Niben261Chr08g1074005.1	0,77257882771716
Niben261Chr17g1485023.1	1,16921760817682
Niben261Chr19g0467002.1	1,57719712978924
Niben261Chr18g0653002.1	-1,03098142533167
Niben261Chr01g0004017.1	-0,657162967675373
Niben261Chr06g1453004.1	-1,58677247833835
Niben261Chr14g0594009.1	0,643564532133474
Niben261Chr04g0011008.1	1,29608242595322
Niben261Chr02g0557013.1	-0,819607502384021
Niben261Chr09g0107008.1	-0,678691242527153
Niben261Chr04g0672005.1	0,864612084034742
Niben261Chr03g0640001.1	-0,687611904115453
Niben261Chr15g0864008.1	0,768853094246676
Niben261Chr15g0918017.1	-0,716594316395148
Niben261Chr09g1359008.1	0,729988904768528
Niben261Chr14g0790011.1	1,17966606589199
Niben261Chr05g0168014.1	-2,49033145479233
Niben261Chr08g0782007.1	0,915733679277887
Niben261Chr04g0545003.1	-0,78812501108141
Niben261Chr03g0646001.1	0,741742468799489
Niben261Chr16g0303005.1	-1,58866211991586
Niben261Chr04g1630003.1	-1,10115949952321
Niben261Chr03g0053016.1	-0,597849747252701
Niben261Chr03g1481003.1	0,681105331482592
Niben261Chr07g1202017.1	-1,54823208336434
Niben261Chr11g1233008.1	-0,936909935563722
Niben261Chr04g0220012.1	-0,690442382493447
Niben261Chr06g0784011.1	-0,642937070418523
Niben261Chr04g1894020.1	1,00223189601901
Niben261Chr12g1051004.1	0,624357788013115
Niben261Chr16g0338007.1	-1,52816757832608
Niben261Chr08g0575002.1	-0,741030891731362
Niben261Chr10g0568022.1	1,17506419373384
Niben261Chr15g0290001.1	0,755392493356486
Niben261Chr18g0740002.1	1,37686909605909
Niben261Chr08g0411008.1	0,83963093722556
Niben261Chr01g1340011.1	-1,35320161871934
Niben261Chr03g0400001.1	-0,722780729140001
Niben261Chr11g0815003.1	-0,8609899295457
Niben261Chr18g0174002.1	0,896816637863637
Niben261Chr07g0827004.1	-0,7052758866197
Niben261Chr15g1380016.1	-0,993468601119018
Niben261Chr14g0949005.1	-0,62983995099549
Niben261Chr18g0626006.1	0,832772888072498
Niben261Chr15g0649001.1	0,664515250940346
Niben261Chr14g1001010.1	1,51497424624844
Niben261Chr10g1124005.1	-0,751477390889681
Niben261Chr13g0476005.1	-0,68682402580631
Niben261Chr09g0377001.1	-1,08464534283442
Niben261Chr18g0250008.1	0,91472991830113
Niben261Chr16g0363009.1	0,953328696024924
Niben261Chr09g0402005.1	-0,811861874257374
Niben261Chr07g0946005.1	2,89189596750697
Niben261Chr15g0003001.1	1,38306908549981
Niben261Chr03g0410005.1	0,955991783989332
Niben261Chr09g1367003.1	0,627738452687592
Niben261Chr09g0796005.1	-0,60527770411017
Niben261Chr19g0758004.1	1,0331795058143
Niben261Chr18g1458012.1	0,964837159618613
Niben261Chr03g1472007.1	0,715514548451178
Niben261Chr10g0821005.1	-0,936387040242149
Niben261Chr10g0996006.1	-0,810096770915176
Niben261Chr11g0835022.1	1,0438353964406
Niben261Chr03g1062002.1	2,97072613722633
Niben261Chr19g1449003.1	-0,73221261689522
Niben261Chr15g1230006.1	-1,00365654170901
Niben261Chr10g1106011.1	-0,933728382949117
Niben261Chr04g0203004.1	-0,599533077163781
Niben261Chr16g0654005.1	1,14290897158812
Niben261Chr08g1354014.1	-1,4805002375163
Niben261Chr17g0387001.1	-1,09436201328091
Niben261Chr09g0125003.1	2,5629650446637
Niben261Chr01g0038002.1	0,692256872514201
Niben261Chr14g0646004.1	0,656681345405168
Niben261Chr02g1037003.1	-0,90349535286245
Niben261Chr09g0860002.1	3,45327761324377
Niben261Chr09g0038002.1	0,845772102236248
Niben261Chr02g1239004.1	-0,808609025402674
Niben261Chr12g0235005.1	2,85226511992681
Niben261Chr09g1240004.1	0,750646145690957
Niben261Chr07g1344001.1	-0,618123293594315
Niben261Chr04g0826013.1	-1,00227947104967
Niben261Chr14g1032011.1	-0,65600653186178
Niben261Chr12g1572003.1	1,70532098033287
Niben261Chr09g1252003.1	0,752760436101931
Niben261Chr13g0002003.1	0,924136348002844
Niben261Chr07g0086001.1	1,18880360547723
Niben261Chr10g0992002.1	0,930280398932184
Niben261Chr10g1067023.1	-0,606131980544413
Niben261Chr12g0189007.1	1,42554175910374
Niben261Chr12g1100007.1	-1,11691291182584
Niben261Chr07g0647001.1	0,919667107424178
Niben261Chr15g0247001.1	0,611985655298332
Niben261Chr17g0516009.1	1,79413002913432
Niben261Chr03g0167016.1	1,22897738668646
Niben261Chr05g1127003.1	-0,946232357626996
Niben261Chr03g0085006.1	1,37792406945455
Niben261Chr07g1321003.1	1,51896493852192
Niben261Chr14g0308007.1	1,45076071400496
Niben261Chr14g0721002.1	1,22000221280145
Niben261Chr02g1424005.1	4,60712902455755
Niben261Chr08g0025019.1	1,29324205677954
Niben261Chr19g1031008.1	-3,57301029652342
Niben261Chr08g1137002.1	-0,7972255356416
Niben261Chr07g1522015.1	0,597643205349218
Niben261Chr19g1459013.1	1,59274290028928
Niben261Chr18g1482018.1	-2,46767182864128
Niben261Chr13g1287001.1	1,06574602548024
Niben261Chr01g0792002.1	-0,872575855071124
Niben261Chr17g0776003.1	-0,838631949475527
Niben261Chr01g0976002.1	1,11226774880984
Niben261Chr08g0075005.1	0,932200005316851
Niben261Chr13g1322008.1	0,887516274071306
Niben261Chr15g0188001.1	-0,897385009423128
Niben261Chr19g0991022.1	1,08898998540826
Niben261Chr07g1009008.1	-0,815898424417026
Niben261Scf15879g0000002.1	2,75966013302591
Niben261Chr13g0045012.1	-0,651865571967287
Niben261Chr17g0109010.1	2,37308232868237
Niben261Chr17g0382013.1	-0,965152613450303
Niben261Chr12g1113001.1	1,14411939316548
Niben261Chr06g0316005.1	-0,799498172590137
Niben261Chr05g0063005.1	-0,808707814941977
Niben261Chr19g0036016.1	2,99800761592604
Niben261Chr09g0140003.1	-1,31901190647104
Niben261Chr07g1181001.1	-1,49963336409718
Niben261Chr03g0192004.1	-0,622377676837136
Niben261Chr17g0405004.1	-1,14859224367132
Niben261Chr18g1482016.1	0,85546597813693
Niben261Chr03g0017002.1	-0,648247000282896
Niben261Chr08g0173007.1	-0,704799951922897
Niben261Chr03g1108015.1	0,671191943979307
Niben261Chr18g1140004.1	0,642062052425775
Niben261Chr03g0838007.1	-0,993625161652181
Niben261Chr07g1363017.1	-1,11269277817768
Niben261Chr09g0251005.1	-0,672494675959054
Niben261Chr12g0428010.1	1,10861475804543
Niben261Chr12g0358001.1	1,11652337284576
Niben261Chr03g0122016.1	-0,851506928981517
Niben261Chr11g0759004.1	-0,617957528709393
Niben261Chr02g1055011.1	1,10300570197418
Niben261Chr01g1369005.1	0,655136681903553
Niben261Chr14g0031002.1	0,961993237887693
Niben261Scf01552g0000004.1	-1,18665862255431
Niben261Chr17g0079008.1	-0,609493740237777
Niben261Chr11g1088008.1	-0,60852161878541
Niben261Chr01g1508003.1	0,665228828883231
Niben261Chr19g1450011.1	-0,783821744328282
Niben261Chr15g0614003.1	-0,805980075628866
Niben261Chr13g0018004.1	-1,20107727449415
Niben261Chr07g0720013.1	2,06162038780604
Niben261Chr03g0394010.1	0,822634509311503
Niben261Chr13g0443020.1	-0,984145760504431
Niben261Chr07g1280010.1	0,734222303372936
Niben261Chr19g0457006.1	1,3770986392399
Niben261Chr06g1479016.1	-1,84751359577002
Niben261Chr08g0160014.1	-0,696112849940677
Niben261Chr17g0163002.1	1,43355689825445
Niben261Chr09g0474005.1	0,925478552990474
Niben261Chr08g0095008.1	-1,1278372416127
Niben261Chr12g0194004.1	2,73910752276731
Niben261Chr08g0518005.1	-1,00800606896681
Niben261Chr14g1356011.1	0,913137453193278
Niben261Chr07g0553025.1	4,84511384710999
Niben261Chr06g1324009.1	-1,29860840315895
Niben261Chr03g0772001.1	0,788347380107202
Niben261Chr12g1031009.1	-1,4059155325453
Niben261Chr13g1203006.1	-0,813621167035679
Niben261Chr19g0680003.1	-0,735467423073675
Niben261Chr13g1188008.1	0,910616207375059
Niben261Chr13g1040001.1	1,01997827698481
Niben261Chr18g0126003.1	0,693307346005672
Niben261Chr16g1019020.1	1,12405588000282
Niben261Chr12g0436006.1	0,623178263892429
Niben261Chr18g1437007.1	-0,858080107381519
Niben261Chr01g1098009.1	1,01534693644647
Niben261Chr17g1143001.1	-0,604640250535361
Niben261Chr10g0628010.1	-1,70349810417348
Niben261Chr15g1489008.1	0,709144625006166
Niben261Chr06g0938003.1	-0,713790826793076
Niben261Chr06g0541005.1	-0,780929004145076
Niben261Chr19g1453010.1	0,604976347344578
Niben261Chr16g0345002.1	0,628985168517864
Niben261Chr19g0437004.1	1,24468124460326
Niben261Chr06g0726006.1	-1,22913606999785
Niben261Chr13g0326019.1	-0,966612443271665
Niben261Chr19g0178004.1	0,640106992716485
Niben261Chr15g1147007.1	0,683090208319933
Niben261Chr04g1775023.1	-0,614969548237143
Niben261Chr07g0683004.1	-0,67791287599597
Niben261Chr10g0093022.1	-0,820363966894783
Niben261Chr05g0511001.1	-0,725212151629158
Niben261Chr06g1123006.1	0,895212487677227
Niben261Chr12g0277007.1	1,40152580937228
Niben261Chr09g1032016.1	0,758312553148583
Niben261Chr11g0766007.1	0,93662780616786
Niben261Chr09g1091001.1	2,9135752187914
Niben261Chr06g1307009.1	0,746089802776375
Niben261Chr02g0702002.1	0,924064880568869
Niben261Chr12g0279003.1	1,88373705643046
Niben261Chr17g0701003.1	-2,64708628377641
Niben261Chr11g1125005.1	1,37538620383849
Niben261Chr05g1255011.1	-0,970384593022117
Niben261Chr06g1352004.1	1,09872091565666
Niben261Chr16g1063003.1	-0,666315389430275
Niben261Chr09g1213001.1	6,32498596123499
Niben261Chr06g0771002.1	-0,610787005061479
Niben261Chr02g0408003.1	-1,18089494044258
Niben261Chr04g1195007.1	0,700479489160601
Niben261Chr12g0506009.1	1,00981853642337
Niben261Chr01g0828001.1	-0,61755994179037
Niben261Chr06g0256005.1	-1,71689277926475
Niben261Chr13g1283001.1	0,899738615650554
Niben261Chr14g1350011.1	0,649572736750585
Niben261Chr11g0605014.1	0,717598877988138
Niben261Chr15g0397006.1	0,982237077104485
Niben261Chr01g0014008.1	0,696684864863021
Niben261Chr17g1201002.1	-0,987038634664654
Niben261Chr04g1489017.1	-1,15530932456361
Niben261Chr04g1444005.1	0,835990134230855
Niben261Chr15g0091006.1	-0,645015175577638
Niben261Chr10g0612003.1	-0,65759082754793
Niben261Chr06g0825004.1	-0,690466574721858
Niben261Chr02g0778003.1	-1,07148857171037
Niben261Chr08g1271010.1	-0,844042118075091
Niben261Chr06g1082010.1	0,734755163469253
Niben261Chr09g1251018.1	0,610980168705997
Niben261Chr03g0089002.1	0,65746538982572
Niben261Chr08g0587015.1	1,37803122732944
Niben261Chr01g0064002.1	-0,732487378070814
Niben261Chr16g0242016.1	3,77594464211003
Niben261Chr04g1031007.1	-1,19976723493212
Niben261Chr05g1048001.1	-0,774540498392082
Niben261Chr08g0314003.1	-1,04849890611748
Niben261Chr16g0525012.1	-0,663154301675052
Niben261Chr17g0607003.1	-0,63126891712516
Niben261Chr03g0197025.1	-0,790066957718824
Niben261Chr14g0260001.1	-0,77754014855358
Niben261Chr13g1272006.1	-1,11829831998208
Niben261Chr08g0127009.1	1,46465503440749
Niben261Chr08g0068001.1	0,668037559143541
Niben261Chr04g1112006.1	-0,830633153735508
Niben261Chr07g0800005.1	-0,662853464105143
Niben261Chr11g0401007.1	1,64818812868146
Niben261Chr08g0315009.1	-0,652994926657432
Niben261Chr12g0266006.1	-1,10890581246284
Niben261Chr19g0729008.1	3,89880017957044
Niben261Chr14g0817011.1	0,624922383143079
Niben261Chr13g1530002.1	2,38217248127379
Niben261Chr12g1047002.1	-0,810683369766996
Niben261Chr14g0953009.1	2,57480544338988
Niben261Chr02g0740003.1	-0,876393333065715
Niben261Chr13g1157004.1	-0,611724941772725
Niben261Chr06g0808012.1	-3,41990363945735
Niben261Chr03g1288008.1	3,30372780597074
Niben261Chr03g1647012.1	0,666304077402846
Niben261Chr18g1248005.1	0,890870446171345
Niben261Chr09g1320001.1	0,858816834528411
Niben261Chr13g1160009.1	-0,676701043693437
Niben261Chr17g1419004.1	-0,688918741127699
Niben261Chr03g1086009.1	1,15115829831993
Niben261Chr14g1385022.1	1,37619433797193
Niben261Chr14g0771002.1	1,67537348650833
Niben261Chr03g0260005.1	-0,788989204888874
Niben261Chr11g1047004.1	1,61534210675694
Niben261Chr16g0185024.1	-0,829234268754778
Niben261Chr15g1518004.1	-0,719547723109475
Niben261Scf02466g0000004.1	-0,76121423689567
Niben261Chr05g0049007.1	1,08574032726972
Niben261Chr04g0890003.1	0,673887074903411
Niben261Chr19g1025011.1	-0,979273782058696
Niben261Chr04g0430002.1	-1,91675763835831
Niben261Chr07g0087004.1	2,26906528630168
Niben261Chr11g1002001.1	-0,979087784384681
Niben261Chr15g1400002.1	-0,861920333951689
Niben261Chr05g0899005.1	0,705722395382884
Niben261Chr08g0603012.1	-0,704334533844544
Niben261Chr08g0103016.1	0,686994351450571
Niben261Chr19g0440005.1	-0,863178159421079
Niben261Chr17g1097001.1	4,07598490386648
Niben261Chr17g0873001.1	0,700689945488757
Niben261Chr19g1137015.1	-0,98809166443784
Niben261Chr14g0121008.1	-1,03461065011007
Niben261Chr08g0034017.1	1,74584873535769
Niben261Chr18g0473002.1	-0,701962870587936
Niben261Chr09g1040017.1	0,806797830464516
Niben261Chr12g1394003.1	0,710355768203953
Niben261Chr19g0927009.1	-1,01469972409176
Niben261Chr18g0146001.1	1,08992896743505
Niben261Chr05g0666007.1	-0,691210211099612
Niben261Chr12g0240004.1	0,974086007197916
Niben261Chr14g0728002.1	-1,00571135513404
Niben261Scf03248g0000008.1	-1,41647638991679
Niben261Chr08g0040009.1	1,13161477214558
Niben261Chr08g0305001.1	1,40378812284642
Niben261Chr18g0215004.1	-0,844907356846145
Niben261Chr06g1195002.1	0,973450637430163
Niben261Chr10g0077006.1	-0,903374154236895
Niben261Chr07g1249046.1	4,59715524565461
Niben261Chr05g0326027.1	-1,29570102862578
Niben261Chr15g1218004.1	-0,661696477130954
Niben261Chr06g1214005.1	0,768347699637965
Niben261Chr03g0246002.1	-0,811539562316455
Niben261Chr13g1063002.1	1,12802275781438
Niben261Chr08g1348002.1	-0,873588856422841
Niben261Chr07g1460007.1	0,624170395027978
Niben261Scf08296g0000001.1	-0,979939578844781
Niben261Chr02g1127002.1	1,53054172036422
Niben261Chr10g0097011.1	-0,598181282022464
Niben261Chr02g0909001.1	-0,786024588798729
Niben261Chr08g0238007.1	0,658550532323099
Niben261Chr17g1072027.1	-1,6727208919711
Niben261Chr10g0232006.1	0,674412523803619
Niben261Chr07g1025007.1	-0,881285270660788
Niben261Chr18g1357011.1	3,42012743092028
Niben261Chr11g1177014.1	-1,16773846455077
Niben261Chr03g0409007.1	-0,857184336417917
Niben261Chr10g0271007.1	-0,817503202449946
Niben261Chr18g0729003.1	-0,872893425698618
Niben261Chr11g0612013.1	0,8776048720914
Niben261Chr06g0685007.1	2,2339062647167
Niben261Chr02g0473013.1	0,815180669782535
Niben261Chr06g0518029.1	1,33773665311051
Niben261Chr17g0637003.1	1,79157680717632
Niben261Chr07g1286002.1	1,36432648984795
Niben261Chr13g1101002.1	1,52418819092881
Niben261Chr17g0173025.1	0,759354145922457
Niben261Chr01g1121002.1	1,16845047462108
Niben261Chr15g1235006.1	1,86240164497303
Niben261Chr02g1202001.1	-2,10564771443625
Niben261Chr18g0738005.1	0,696150820417166
Niben261Chr07g0101001.1	-0,641470335288886
Niben261Chr04g1657011.1	1,02210165884136
Niben261Chr11g0465003.1	-0,693736867918491
Niben261Chr01g0725006.1	-0,823082894767155
Niben261Chr06g0606002.1	-1,02379419591802
Niben261Chr08g0881003.1	1,96558635996698
Niben261Chr19g1442001.1	1,29213565804129
Niben261Chr05g0836015.1	1,62300895726165
Niben261Chr03g0291009.1	-0,863967202719134
Niben261Chr07g1481002.1	0,635573516902605
Niben261Chr11g0221002.1	1,47909533840176
Niben261Chr04g0524010.1	0,658812201632602
Niben261Chr12g1471001.1	0,964068526322442
Niben261Chr16g0250004.1	-1,14296279626838
Niben261Chr01g1754010.1	0,817379323820358
Niben261Chr07g1376013.1	0,601423705046524
Niben261Chr17g0036004.1	1,2252268275279
Niben261Chr15g0702022.1	-0,622903860097403
Niben261Chr18g0318009.1	0,945802873581694
Niben261Chr19g0614001.1	-1,01475691576019
Niben261Chr07g0267002.1	0,779141397367404
Niben261Chr14g1061007.1	0,602750307071173
Niben261Chr09g0800010.1	-0,673701170142642
Niben261Chr03g1507004.1	-2,86924024011598
Niben261Chr15g1003010.1	0,924021422758756
Niben261Chr08g0343005.1	0,73213770930346
Niben261Chr15g1177005.1	-1,12874353195649
Niben261Chr14g1470005.1	2,97272293807799
Niben261Chr04g1037012.1	0,718298315298783
Niben261Chr12g0840004.1	-1,32749773306659
Niben261Chr03g1528011.1	-0,970458481512241
Niben261Chr01g0008006.1	-0,69594538120548
Niben261Chr13g0818001.1	0,990322335255883
Niben261Chr15g0598002.1	-0,877393963726167
Niben261Chr01g1144006.1	1,4543070546132
Niben261Chr09g1209003.1	-0,641519610175258
Niben261Chr14g1478019.1	-1,32313960096404
Niben261Chr18g1268011.1	1,59577757528028
Niben261Chr19g0275014.1	-0,66951999257391
Niben261Chr07g1153004.1	-0,762099925264482
Niben261Chr15g1008032.1	0,741912010475667
Niben261Chr13g1064002.1	-1,17192165685766
Niben261Chr09g0961002.1	-1,32435821630523
Niben261Chr14g0390002.1	1,06053762267767
Niben261Chr15g0496003.1	0,600849775327205
Niben261Chr06g0967010.1	-0,907420583985986
Niben261Chr08g0008006.1	-0,770466090731205
Niben261Chr01g1501004.1	0,967509967319739
Niben261Chr18g1004001.1	-0,777421076411436
Niben261Chr02g0756001.1	-0,852219153650706
Niben261Chr19g0293005.1	2,53229746090058
Niben261Chr15g0918003.1	-1,06874837278327
Niben261Chr03g0351006.1	1,01496979671831
Niben261Chr03g0880006.1	0,971668579687429
Niben261Chr10g0810006.1	-1,18491369525253
Niben261Chr14g0052001.1	1,17151296274226
Niben261Chr10g0513003.1	-1,08001906552504
Niben261Chr18g0790001.1	-0,934747531420814
Niben261Chr10g0284012.1	0,60232974564049
Niben261Chr07g1345009.1	-0,69363562166653
Niben261Chr09g0654005.1	-0,773783931645384
Niben261Chr19g0006001.1	-1,25272990624848
Niben261Chr06g0182022.1	-0,899030463975914
Niben261Chr16g0966005.1	0,655061677850471
Niben261Chr08g0368004.1	0,761899440331168
Niben261Chr15g0786017.1	0,85399584035709
Niben261Chr09g0824003.1	-0,852080433101639
Niben261Chr11g1305002.1	0,945826483150892
Niben261Chr01g0584029.1	1,20559134449963
Niben261Chr08g0020010.1	0,820124124850332
Niben261Scf01422g0000004.1	1,78274299622525
Niben261Chr12g0953002.1	0,839911949723669
Niben261Chr03g0724005.1	-0,819557355187545
Niben261Chr10g0965007.1	2,0896514807297
Niben261Chr19g1158012.1	-1,6269988326379
Niben261Chr06g0490022.1	-1,1248109021521
Niben261Chr12g0488005.1	-0,596280934309554
Niben261Chr13g1305006.1	-0,638611890008611
Niben261Chr18g0709007.1	2,82912490940367
Niben261Chr03g0629001.1	1,52647054990721
Niben261Chr02g0458003.1	-1,36434027623398
Niben261Scf02917g0000007.1	1,02404062278111
Niben261Chr17g1264006.1	-0,765379951221459
Niben261Chr07g0323001.1	2,65692417432827
Niben261Chr03g0081010.1	0,876728194982958
Niben261Chr19g0912001.1	1,12882811111085
Niben261Chr04g0034002.1	-1,06695037017721
Niben261Chr15g0012009.1	-1,23424639076568
Niben261Chr16g0285008.1	0,7346495733122
Niben261Chr02g0948020.1	1,14386269170081
Niben261Chr19g0735005.1	-0,768605463431477
Niben261Chr06g1206001.1	4,65458156660546
Niben261Chr17g1398003.1	-0,726639017373121
Niben261Chr05g0904003.1	-0,995892642972023
Niben261Chr11g1214016.1	0,894216651376598
Niben261Chr10g1197001.1	-0,592869305940336
Niben261Chr11g0323008.1	-0,818931007761493
Niben261Chr05g0696001.1	-1,09001278802537
Niben261Chr03g1609003.1	-0,771537955164721
Niben261Chr19g0250003.1	-1,1445354247346
Niben261Chr17g1262001.1	0,974089429426103
Niben261Chr15g1103003.1	-1,20204922884052
Niben261Chr10g0047016.1	-0,801725622101155
Niben261Chr13g0907007.1	-0,989831618507304
Niben261Chr18g0030001.1	0,926892033527762
Niben261Chr08g0408018.1	0,657886500223541
Niben261Chr04g0374007.1	-1,10806160196571
Niben261Chr06g1154012.1	-1,43721272621037
Niben261Chr02g0018043.1	-0,747763508985731
Niben261Chr15g1513002.1	-1,10744529132703
Niben261Chr15g0047002.1	-1,64697497831275
Niben261Chr15g1126010.1	0,755215950988566
Niben261Chr16g0269002.1	-0,967165475012722
Niben261Chr01g1352005.1	-3,55606132639556
Niben261Chr18g1346004.1	-1,64638029129749
Niben261Chr08g0063016.1	-0,662863827067782
Niben261Chr15g0837001.1	-0,981596264220972
Niben261Chr16g0434008.1	0,62629242001138
Niben261Chr09g1042004.1	0,773689438374862
Niben261Chr06g1222001.1	0,855562871466444
Niben261Chr03g0751014.1	2,57892818062843
Niben261Chr03g0714004.1	-1,16185228566638
Niben261Chr06g0700018.1	0,73516348506113
Niben261Chr14g0620001.1	0,677549436857485
Niben261Chr09g0902005.1	0,813987717545106
Niben261Chr06g0598030.1	-0,665146128857957
Niben261Chr03g1276001.1	2,17096003421515
Niben261Chr01g0513005.1	1,30540590258602
Niben261Chr13g0941017.1	-0,977381983469678
Niben261Chr01g0125011.1	-0,61099879515209
Niben261Chr12g0382013.1	0,922614703248018
Niben261Chr07g0137013.1	1,14172143478704
Niben261Chr07g1489003.1	1,43175781403442
Niben261Chr09g0735015.1	-0,942456595148958
Niben261Chr04g1149003.1	-1,26548393381039
Niben261Chr02g1495011.1	0,794249259195377
Niben261Chr15g1030012.1	-1,11816091164382
Niben261Chr13g0063019.1	0,66671052725133
Niben261Chr06g1367002.1	-0,642921639941127
Niben261Chr07g0156009.1	-1,12517423484895
Niben261Chr13g1134005.1	0,71401765805042
Niben261Chr19g0335002.1	-2,64361041388074
Niben261Chr14g0040016.1	0,989517736522916
Niben261Chr07g1330025.1	-0,728720562654329
Niben261Chr04g1440005.1	1,16925761825174
Niben261Chr16g1265004.1	-0,625401523971431
Niben261Chr17g1495014.1	-1,69277131398237
Niben261Chr06g0024009.1	1,72462666741127
Niben261Chr11g1127002.1	-0,746950648675181
Niben261Chr03g0096019.1	1,87419075344192
Niben261Chr08g0103017.1	-0,638892682802202
Niben261Chr14g0790004.1	-0,933969529116306
Niben261Chr03g1513005.1	1,82042911092696
Niben261Chr09g0648004.1	-0,871059046760985
Niben261Chr14g0274001.1	1,54134510253399
Niben261Chr18g1266006.1	0,929355587779655
Niben261Chr08g0489009.1	-0,68244481972712
Niben261Chr07g1219006.1	-0,638301325350656
Niben261Chr03g0048013.1	-1,19974877342398
Niben261Chr18g0069001.1	0,601441343516338
Niben261Chr07g1176026.1	1,4761460992841
Niben261Chr07g0996013.1	1,0203385092089
Niben261Chr07g1465002.1	-0,845993705328665
Niben261Chr16g0011006.1	0,625185653684594
Niben261Chr13g0817009.1	0,882860266173959
Niben261Chr16g0224012.1	-0,712359615776496
Niben261Chr01g0393017.1	-0,712541999642988
Niben261Chr16g0957012.1	1,07809547997524
Niben261Chr05g0834002.1	8,29789137396733
Niben261Chr08g0086005.1	-2,23479383556743
Niben261Chr06g0253011.1	0,677956364465088
Niben261Chr06g0301004.1	3,53792153979835
Niben261Chr08g0072014.1	1,02127252715988
Niben261Chr07g1250007.1	1,16857745917598
Niben261Chr18g0237002.1	0,683383609261681
Niben261Chr03g0331003.1	-1,38426987912036
Niben261Chr12g0202001.1	-1,74784914839299
Niben261Chr09g0038008.1	0,746533151353622
Niben261Chr13g0372001.1	1,11990719638947
Niben261Chr17g0004019.1	1,11822582497611
Niben261Scf01681g0000003.1	-0,67000056259315
Niben261Chr14g0556012.1	-0,747035699998272
Niben261Chr14g0345007.1	-1,92890467937089
Niben261Chr06g0459010.1	-0,709885811128593
Niben261Chr16g0380002.1	-1,02718369251206
Niben261Chr10g1250004.1	-0,7246008160755
Niben261Scf14458g0000001.1	-0,686010009979343
Niben261Chr08g0481010.1	0,628772210039031
Niben261Chr10g1337010.1	-0,876625026791895
Niben261Chr11g1324008.1	-1,13534373789851
Niben261Chr12g0096001.1	0,988811228037759
Niben261Chr10g0880002.1	0,637814913017187
Niben261Chr05g0314025.1	-0,819396530636654
Niben261Chr04g0105011.1	0,747802103310044
Niben261Chr18g0540001.1	1,43534902556932
Niben261Chr01g1848008.1	-1,54086577236625
Niben261Chr01g1766001.1	-1,13259370751829
Niben261Chr15g0222002.1	-0,640051919190888
Niben261Chr10g0355011.1	0,764823714458942
Niben261Chr10g1231002.1	-0,793443486387096
Niben261Chr01g0014001.1	-0,658752836402023
Niben261Chr07g0865001.1	0,926641586238819
Niben261Chr14g0076002.1	0,788962906476863
Niben261Chr08g0160017.1	0,732286053983391
Niben261Chr13g1027008.1	-1,08372875210893
Niben261Chr16g0262002.1	1,16165537547947
Niben261Chr07g1208018.1	0,723122221467146
Niben261Chr12g0103005.1	0,670853206183684
Niben261Chr16g0615006.1	-1,82053943813547
Niben261Chr08g0163006.1	0,981537013639292
Niben261Chr09g0721008.1	-1,23515689486671
Niben261Chr10g0810014.1	0,612551897917036
Niben261Scf02855g0000001.1	-1,90522567397425
Niben261Chr16g0820003.1	-1,19095159776753
Niben261Chr09g1072005.1	0,597660208449773
Niben261Chr06g1042005.1	-0,866321589667085
Niben261Chr01g1072004.1	-0,692999898977433
Niben261Chr19g1363004.1	1,09012522243697
Niben261Chr13g1212001.1	0,688739723716422
Niben261Chr11g0563002.1	-0,650240104641004
Niben261Chr14g0660001.1	-0,79992347802337
Niben261Chr13g0042006.1	-0,617353877830316
Niben261Chr09g1057023.1	0,691931964675277
Niben261Chr02g0532025.1	0,908106834465998
Niben261Chr04g1026013.1	-0,707958301540248
Niben261Chr05g1245001.1	-1,25766408983007
Niben261Chr08g0236003.1	1,00385047334719
Niben261Chr18g0576006.1	-1,60785053212569
Niben261Chr05g1291010.1	1,04797983307987
Niben261Chr17g1153001.1	-1,07033189336209
Niben261Chr06g0027010.1	0,847768305265146
Niben261Chr04g1624005.1	6,05946162936317
Niben261Chr03g1449006.1	0,611092986229635
Niben261Chr18g0570009.1	-0,781026299713058
Niben261Chr13g0271002.1	-1,08252935062495
Niben261Chr19g1460006.1	-0,654090789612553
Niben261Chr11g0271006.1	-0,803092957219304
Niben261Chr03g0755009.1	-0,724196970527483
Niben261Chr15g1048001.1	-1,43906533272107
Niben261Chr07g0305002.1	-0,653209564859541
Niben261Chr13g0188001.1	0,829745348575914
Niben261Chr17g0875004.1	0,602638167564496
Niben261Chr15g1339001.1	-0,782067429668618
Niben261Chr03g1481017.1	-0,952176275216034
Niben261Chr13g1018012.1	-0,606863735576955
Niben261Chr12g0703004.1	3,70676799167863
Niben261Chr11g1427008.1	-1,09082097359624
